"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Data Pipe Lsu Wavefronts","%","0.58","0.64","0.61"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Data Pipe Tex Wavefronts","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: F Wavefronts","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Lsu Writeback Active","%","0.29","0.32","0.30"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Lsuin Requests","%","0.41","0.46","0.44"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: M L1tex2xbar Req Cycles Active","%","1.01","1.12","1.08"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: M Xbar2l1tex Read Sectors","%","0.87","0.96","0.92"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Tex Writeback Active","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L1: Texin Sm2tex Req Cycles Active","%","0.21","0.24","0.23"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: D Atomic Input Cycles Active","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: D Sectors","%","2.86","3.19","3.09"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: D Sectors Fill Device","%","3.66","4.07","3.95"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: D Sectors Fill Sysmem","%","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: Lts2xbar Cycles Active","%","2.47","2.76","2.67"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: T Sectors","%","4.34","4.83","4.71"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: T Tag Requests","%","2.68","2.95","2.85"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU Speed Of Light Throughput","L2: Xbar2lts Cycles Active","%","4.90","5.62","5.33"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","2,080.00","2,081.33","2,081.17"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","242,688.00","268,288.00","250,240.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","1,018.50","1,061.73","1,039.61"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","645,196.00","716,762.00","673,523.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","1,197.03","1,279.25","1,225.32"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","153,216.00","170,568.00","158,157.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","1,018.50","1,061.73","1,039.61"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","645,196.00","716,762.00","673,523.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","912.45","939.36","926.59"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","2,580,784.00","2,867,048.00","2,694,092.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","2,080.00","2,081.33","2,081.17"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","DRAM Active Cycles","cycle","2,272.00","2,336.00","2,312.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","DRAM Active Cycles","cycle","1,856.00","1,920.00","1,888.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","DRAM Active Cycles","cycle","24,960.00","24,976.00","24,974.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","1,018.50","1,061.73","1,039.61"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","L1 Active Cycles","cycle","2,253.00","2,680.00","2,390.25"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","L1 Active Cycles","cycle","0.00","0.00","0.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","L1 Active Cycles","cycle","130,368.00","135,901.00","133,069.88"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","1,197.03","1,279.25","1,225.32"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","L2 Active Cycles","cycle","1,651.00","1,913.00","1,786.75"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","L2 Active Cycles","cycle","986.00","1,096.00","1,038.38"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","L2 Active Cycles","cycle","43,093.00","46,053.00","44,111.62"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","1,018.50","1,061.73","1,039.61","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","SM Active Cycles","cycle","2,253.00","2,680.00","2,390.25","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","SM Active Cycles","cycle","0.00","0.00","0.00","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","SM Active Cycles","cycle","130,368.00","135,901.00","133,069.88","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","912.45","939.36","926.59","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","SMSP Active Cycles","cycle","2,235.00","2,658.00","2,369.75","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","SMSP Active Cycles","cycle","0.00","0.00","0.00","2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)"
"(64, 1, 1)","0","8.9","8","GPU and Memory Workload Distribution","SMSP Active Cycles","cycle","467,172.00","480,954.00","474,413.88",
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Block Size","","128.00","128.00","128.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Grid Size","","64.00","64.00","64.00"
"2644225","python3.12","127.0.0.1","store_kvcache_kernel","(128, 1, 1)","(64, 1, 1)","0","8.9","8","Launch Statistics","Registers Per Thread","register/thread","20.00","20.00","20.00"
