"Process ID","Process Name","Host Name","Kernel Name","Block Size","Grid Size","Device","CC","Invocations","Section Name","Metric Name","Metric Unit","Minimum","Maximum","Average"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: D Atomic Input Cycles Active","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: D Sectors","%","0.28","0.31","0.29"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: D Sectors Fill Device","%","0.10","0.16","0.10"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: D Sectors Fill Sysmem","%","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: Lts2xbar Cycles Active","%","0.58","0.62","0.60"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: T Sectors","%","0.68","0.88","0.72"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: T Tag Requests","%","0.37","0.56","0.40"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU Speed Of Light Throughput","L2: Xbar2lts Cycles Active","%","0.39","0.64","0.45"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","41.33","42.67","41.73"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","187,392.00","203,776.00","195,174.40"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","10.23","12.59","11.30"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","494,468.00","540,570.00","514,252.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","138.61","241.50","156.56"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","119,376.00","129,348.00","123,566.40"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","10.23","12.59","11.30"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","494,468.00","540,570.00","514,252.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","9.92","12.40","11.05"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","1,977,872.00","2,162,280.00","2,057,008.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","41.33","42.67","41.73"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","DRAM Active Cycles","cycle","256.00","256.00","256.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","DRAM Active Cycles","cycle","0.00","0.00","0.00"
"2642167","python3.12","127.0.0.1","void vectorized_elementwise_kernel<4, FillFunctor<BFloat16>, array<char *, 1>>(int, T2, T3)","(128, 1, 1)","(1, 1, 1)","0","8.9","20","GPU and Memory Workload Distribution","DRAM Active Cycles","cycle","496.00","512.00","500.80"
